agent_id,critical_path_candidate,decode_end_time,decode_start_time,decode_tokens,finish_time,input_tokens,model_name,motif_type,node_id,node_type,output_tokens,prefill_end_time,prefill_start_time,prefill_tokens,prompt_hash,prompt_segments,queue_end_time,queue_start_time,reasoning_tokens,relative_end_sec,relative_start_sec,request_e2e_sec,request_id,role,sampling_params,segment_hashes,status,submit_time,tpot,ttft,workflow_name,workflow_run_id
global_synthesizer,True,1780471456.0413966,1780471450.4739416,364,1780471456.0413966,373,local-mas-model,manager_worker,global_synthesizer,finalizer,364,unavailable,unavailable,373,d611c0826389fce9af09fe1527919faa9b2dabdec7221ce8b79dd6d6d3be7729,"{""system_prompt_tokens"": 4, ""task_prompt_tokens"": 369, ""shared_context_tokens"": 369, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,34.64869,29.081235000000003,5.567455,1b0fd7d5-da1d-46f9-a529-206411170ac9,finalizer,"{""max_output_tokens"": 384}",{},success,1780471450.4732356,unavailable,unavailable,hierarchical_synthesis_pressure_meso,hierarchical_synthesis_pressure_meso_20260603_152341_398008
hybrid_manager_r0,True,1780471680.9649456,1780471675.3765864,369,1780471680.9649456,238,local-mas-model,hybrid_manager_peer,hybrid_manager_r0,manager,369,unavailable,unavailable,238,14a6a766ffdb9bb3b4f376bfffcca1a2c0ce5d35c11624be5a6668576e2adb1f,"{""system_prompt_tokens"": 18, ""task_prompt_tokens"": 220, ""shared_context_tokens"": 220, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,5.599108,0.010749000000000564,5.588359,590b44f4-3f83-4626-9723-7b89d583b11a,manager,"{""max_output_tokens"": 384}",{},success,1780471675.3700318,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_code_localization_mr0,False,1780471689.6780658,1780471683.3420913,368,1780471689.6780658,1274,local-mas-model,hybrid_manager_peer,hybrid_agent_code_localization_mr0,code_localization,368,unavailable,unavailable,1274,6542bdfce4b171d2398a362df27d449583dc7800efaa9c9d71f08d2b001b2ac9,"{""system_prompt_tokens"": 24, ""task_prompt_tokens"": 1250, ""shared_context_tokens"": 1250, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 13}",unavailable,unavailable,unavailable,14.317728,7.9817540000000005,6.335974,ee435af3-4292-45c9-99a4-907238551607,code_localization,"{""max_output_tokens"": 384}",{},success,1780471683.3396857,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_api_doc_mr0,False,1780471689.6782372,1780471683.2835886,367,1780471689.6782372,1883,local-mas-model,hybrid_manager_peer,hybrid_agent_api_doc_mr0,api_doc,367,unavailable,unavailable,1883,6bedb078465d942603be81952f721d59f5dce72622845e852d580ac69d9301fa,"{""system_prompt_tokens"": 26, ""task_prompt_tokens"": 1857, ""shared_context_tokens"": 1857, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,14.324801,7.9301520000000005,6.394649,20335a1f-d088-4c48-ace0-3dcfee3e19f9,api_doc,"{""max_output_tokens"": 384}",{},success,1780471683.2798195,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_issue_triage_mr0,False,1780471689.8422885,1780471683.741947,371,1780471689.8422885,1090,local-mas-model,hybrid_manager_peer,hybrid_agent_issue_triage_mr0,issue_triage,371,unavailable,unavailable,1090,655b8b597b6ee5565d19dc9a0d9d8531faccddbef826ecbb29ec85411c25f886,"{""system_prompt_tokens"": 27, ""task_prompt_tokens"": 1063, ""shared_context_tokens"": 1063, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 13}",unavailable,unavailable,unavailable,14.479576,8.379234,6.100342,0c4f70d0-bd3c-409d-ae66-9c647b68144c,issue_triage,"{""max_output_tokens"": 384}",{},success,1780471683.7396605,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_repo_search_mr0,False,1780471690.822832,1780471684.865405,373,1780471690.822832,984,local-mas-model,hybrid_manager_peer,hybrid_agent_repo_search_mr0,repo_search,373,unavailable,unavailable,984,b13b64b67ab92394224d1aef5174662d9712619b0857d7f954aa44c5b58a4a61,"{""system_prompt_tokens"": 26, ""task_prompt_tokens"": 958, ""shared_context_tokens"": 958, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 13}",unavailable,unavailable,unavailable,15.459772,9.502344999999998,5.957427,70c57802-da70-4be5-971f-6eb41d9d6bc3,repo_search,"{""max_output_tokens"": 384}",{},success,1780471684.8625567,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_issue_triage_mr0_pr1,False,1780471697.2552116,1780471690.8339014,366,1780471697.2552116,1173,local-mas-model,hybrid_manager_peer,hybrid_agent_issue_triage_mr0_pr1,debate_agent,366,unavailable,unavailable,1173,4ed7fa88ff5b9999e0ad09d6d34a284179d85c7bc6153790c260329a38c7fdf0,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1167, ""shared_context_tokens"": 1167, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1158, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,21.896048,15.474738,6.42131,3bb8fd0a-b35e-4ad9-89fd-3ac3298ba902,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471690.8313694,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_api_doc_mr0_pr1,False,1780471697.2683764,1780471690.8365142,368,1780471697.2683764,1176,local-mas-model,hybrid_manager_peer,hybrid_agent_api_doc_mr0_pr1,debate_agent,368,unavailable,unavailable,1176,89a303fd114a897b6ed22db0d49427c0fe68d0171480596cd70adb5ab3f812da,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1170, ""shared_context_tokens"": 1170, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1165, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,21.90781,15.475948000000002,6.431862,8bd59579-b260-43c7-a731-91b709ae2838,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471690.8322973,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_code_localization_mr0_pr1,False,1780471697.2860243,1780471690.8345394,367,1780471697.2860243,1175,local-mas-model,hybrid_manager_peer,hybrid_agent_code_localization_mr0_pr1,debate_agent,367,unavailable,unavailable,1175,d5e48f04bf75304134beec7630d933414af9dfa397c31a8f270e130d84b4f294,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1169, ""shared_context_tokens"": 1169, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1162, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,21.922405,15.470920000000001,6.451485,4ddb3d99-c4b3-4478-a6b0-b11a3e517d7b,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471690.8315537,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_repo_search_mr0_pr1,False,1780471697.285925,1780471690.835075,365,1780471697.285925,1170,local-mas-model,hybrid_manager_peer,hybrid_agent_repo_search_mr0_pr1,debate_agent,365,unavailable,unavailable,1170,58666072dfa1c610cd8a282735cde89cd060f9fa1dcad97e70374e113af8b3ad,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1164, ""shared_context_tokens"": 1164, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1162, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,21.924984,15.474134,6.45085,90ab135a-2cdf-41d5-ba50-c38e18bd903e,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471690.8317094,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_issue_triage_mr0_pr2,False,1780471703.7169917,1780471697.2997751,367,1780471703.7169917,1163,local-mas-model,hybrid_manager_peer,hybrid_agent_issue_triage_mr0_pr2,debate_agent,367,unavailable,unavailable,1163,07ba7a3c032dae7df1e4d08f614da9b57e19bbea236c092268da68404b4c0a0c,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1157, ""shared_context_tokens"": 1157, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1151, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,28.355615,21.938398,6.417217,cc0b1593-1648-466e-b2dd-7d4ac3d6287d,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471697.296529,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_code_localization_mr0_pr2,False,1780471703.7286973,1780471697.3015711,368,1780471703.7286973,1162,local-mas-model,hybrid_manager_peer,hybrid_agent_code_localization_mr0_pr2,debate_agent,368,unavailable,unavailable,1162,d9b72525321442afb655f7697b59a82c2c47b1e2911ff5f278566df968d48b40,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1156, ""shared_context_tokens"": 1156, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1151, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,28.364786,21.937659999999997,6.427126,55e11c00-19c6-468c-9ec0-214d2e9a7af2,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471697.298176,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_api_doc_mr0_pr2,False,1780471703.7419827,1780471697.299277,371,1780471703.7419827,1161,local-mas-model,hybrid_manager_peer,hybrid_agent_api_doc_mr0_pr2,debate_agent,371,unavailable,unavailable,1161,aa75c6466db7da5083b1f53d4b5584bf1e8109d5ea98f72237869a92ad6c36b3,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1155, ""shared_context_tokens"": 1155, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1151, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,28.378759,21.936052999999998,6.442706,2135e5fa-e189-4b9e-b5c7-b11e53b4a8db,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471697.2974727,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_repo_search_mr0_pr2,False,1780471703.7420824,1780471697.303974,366,1780471703.7420824,1164,local-mas-model,hybrid_manager_peer,hybrid_agent_repo_search_mr0_pr2,debate_agent,366,unavailable,unavailable,1164,ebd4ad1e7e3213d3662e6db6123bad0ea4fa238af3b845786463bcef9607381d,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1158, ""shared_context_tokens"": 1158, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1150, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,28.38157,21.943462,6.438108,3a2871e9-ae12-4149-889e-3f332ece6ad4,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471697.298579,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_manager_r1,True,1780471709.4226434,1780471703.7530005,366,1780471709.4226434,1741,local-mas-model,hybrid_manager_peer,hybrid_manager_r1,manager,366,unavailable,unavailable,1741,bda38ca8dfaa87192b898bf3da6f33db16122dc976c96c7c88ed5fb0bc6c72cd,"{""system_prompt_tokens"": 18, ""task_prompt_tokens"": 1723, ""shared_context_tokens"": 1723, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,34.059902,28.390259,5.669643,70cfcab3-b91f-4a79-b41c-da736984ed1e,manager,"{""max_output_tokens"": 384}",{},success,1780471703.7511775,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_test_reasoning_mr1,False,1780471717.9948635,1780471711.4724262,371,1780471717.9948635,1014,local-mas-model,hybrid_manager_peer,hybrid_agent_test_reasoning_mr1,test_reasoning,371,unavailable,unavailable,1014,39dc7e97887623c465701d317caa999b3c5594c5e0bb1a1e72b5ae2b7a4ab4d0,"{""system_prompt_tokens"": 24, ""task_prompt_tokens"": 990, ""shared_context_tokens"": 990, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 13}",unavailable,unavailable,unavailable,42.632176,36.109739000000005,6.522437,5a61403d-2ece-4915-bbc9-e2e487525f77,test_reasoning,"{""max_output_tokens"": 384}",{},success,1780471711.4681957,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_patch_planning_mr1,False,1780471718.009077,1780471711.511905,371,1780471718.009077,1670,local-mas-model,hybrid_manager_peer,hybrid_agent_patch_planning_mr1,patch_planning,371,unavailable,unavailable,1670,73c6d14331b403addb70c4a3e01c475a8325cfb062a13827ea7307fa8dd88cb5,"{""system_prompt_tokens"": 20, ""task_prompt_tokens"": 1650, ""shared_context_tokens"": 1650, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 13}",unavailable,unavailable,unavailable,42.647886,36.150714,6.497172,03879557-6c5a-4f90-ab70-699efae22c25,patch_planning,"{""max_output_tokens"": 384}",{},success,1780471711.505761,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_repo_search_mr1,False,1780471718.0382183,1780471711.7870626,52,1780471718.0382183,1294,local-mas-model,hybrid_manager_peer,hybrid_agent_repo_search_mr1,repo_search,52,unavailable,unavailable,1294,84ca4926adfa1d42dec2ed6b5bd08b0ea17ba2cf4b77fe50411ef7e58b21bddd,"{""system_prompt_tokens"": 26, ""task_prompt_tokens"": 1268, ""shared_context_tokens"": 1268, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,42.675289,36.424133,6.251156,4b93e3bd-a004-436c-b8cd-c8ff406f9746,repo_search,"{""max_output_tokens"": 384}",{},success,1780471711.7819874,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_issue_triage_mr1,False,1780471718.0810258,1780471711.934281,369,1780471718.0810258,1235,local-mas-model,hybrid_manager_peer,hybrid_agent_issue_triage_mr1,issue_triage,369,unavailable,unavailable,1235,eb5c9c9f8ae5c83c35ba196f51c9cc52aec05596b4ba8173c696b1849e394ee5,"{""system_prompt_tokens"": 27, ""task_prompt_tokens"": 1208, ""shared_context_tokens"": 1208, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,42.720806,36.574061,6.146745,9ad341d1-bd4f-4b6d-b993-f4e987d8361f,issue_triage,"{""max_output_tokens"": 384}",{},success,1780471711.9293203,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_test_reasoning_mr1_pr1,False,1780471724.489037,1780471718.093739,366,1780471724.489037,856,local-mas-model,hybrid_manager_peer,hybrid_agent_test_reasoning_mr1_pr1,debate_agent,366,unavailable,unavailable,856,f0b506d1146f14d04cd9aa1503d7dd5643dc3540ba561352671c8822c3d50743,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 850, ""shared_context_tokens"": 850, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 836, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,49.126621,42.731323,6.395298,a446ef03-76ef-4739-81ba-e8ab24905448,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471718.091285,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_repo_search_mr1_pr1,False,1780471724.5186217,1780471718.1633227,371,1780471724.5186217,1174,local-mas-model,hybrid_manager_peer,hybrid_agent_repo_search_mr1_pr1,debate_agent,371,unavailable,unavailable,1174,ac65d9899bc5206a6aa03f4129398193d477d02dc95752497768975455e96d63,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1168, ""shared_context_tokens"": 1168, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1163, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,49.157168,42.801868999999996,6.355299,f64092ab-9372-4973-8691-b59bcaede6b6,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471718.0921803,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_patch_planning_mr1_pr1,False,1780471724.5350156,1780471718.1541793,371,1780471724.5350156,856,local-mas-model,hybrid_manager_peer,hybrid_agent_patch_planning_mr1_pr1,debate_agent,371,unavailable,unavailable,856,9a6dc67f26bf23bd41e3c7c7c518b2c989e98a184937d5c08324692c7545fa72,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 850, ""shared_context_tokens"": 850, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 835, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,49.170938,42.790102,6.380836,5031ecbe-e369-42c6-9dc4-7993bd1ec3f1,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471718.0914187,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_issue_triage_mr1_pr1,False,1780471724.5348673,1780471718.164452,371,1780471724.5348673,857,local-mas-model,hybrid_manager_peer,hybrid_agent_issue_triage_mr1_pr1,debate_agent,371,unavailable,unavailable,857,84e866525b2bcfef4f8ce069a52826ff6c5feed24661ede7c66b369cc03232e6,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 851, ""shared_context_tokens"": 851, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 832, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,49.173646,42.803231,6.370415,b22d55fe-c50d-4808-856b-5639dda19329,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471718.0923488,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_patch_planning_mr1_pr2,False,1780471730.8877141,1780471724.5478039,371,1780471730.8877141,1173,local-mas-model,hybrid_manager_peer,hybrid_agent_patch_planning_mr1_pr2,debate_agent,371,unavailable,unavailable,1173,26d34c7e5d52bb78b64490e1cb464d2fc6e872ceaacd86426a32a53a4eea7ab7,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1167, ""shared_context_tokens"": 1167, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1167, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,55.526548,49.186638,6.33991,95cc73b1-b960-47bf-b818-e34bc41bd78d,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471724.544564,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_test_reasoning_mr1_pr2,False,1780471730.9026453,1780471724.5472188,375,1780471730.9026453,1177,local-mas-model,hybrid_manager_peer,hybrid_agent_test_reasoning_mr1_pr2,debate_agent,375,unavailable,unavailable,1177,d48f84ce4382951e753f1c9f5b67844e1365e0d727ac9bb97887498a96fb953a,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1171, ""shared_context_tokens"": 1171, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1165, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,55.539541,49.184114,6.355427,edbec9a7-4a4c-4ca6-ba9e-d245cf0dd419,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471724.544689,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_issue_triage_mr1_pr2,False,1780471730.9187024,1780471724.5497596,374,1780471730.9187024,1172,local-mas-model,hybrid_manager_peer,hybrid_agent_issue_triage_mr1_pr2,debate_agent,374,unavailable,unavailable,1172,bff70ad7c748e9e62aec7bee91a509cdeeaa336204367f412668e144a38de919,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1166, ""shared_context_tokens"": 1166, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1161, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,55.555702,49.186758999999995,6.368943,ce47fb86-28f3-4c9e-a08f-fb58af8c0c8a,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471724.5453951,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
hybrid_agent_repo_search_mr1_pr2,False,1780471730.9188027,1780471724.5483215,368,1780471730.9188027,1172,local-mas-model,hybrid_manager_peer,hybrid_agent_repo_search_mr1_pr2,debate_agent,368,unavailable,unavailable,1172,b6072deb37d85bb1f4e166ab8e07a00a6a2441a06df52ea6693461ed69ce1699,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 1166, ""shared_context_tokens"": 1166, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 1160, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 16}",unavailable,unavailable,unavailable,55.557239,49.186758000000005,6.370481,1fe47cc5-846b-41a8-a648-33bb2719b21a,debate_agent,"{""max_output_tokens"": 384}",{},success,1780471724.545189,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
finalizer,True,1780471736.7684107,1780471730.9294772,367,1780471736.7684107,2973,local-mas-model,hybrid_manager_peer,finalizer,finalizer,367,unavailable,unavailable,2973,8ad2f46b7aba4da0f7faf9013e9de7da1cb91a7737822f5cad4c78e9dccd985a,"{""system_prompt_tokens"": 7, ""task_prompt_tokens"": 2966, ""shared_context_tokens"": 2966, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,61.407697,55.568764,5.838933,00427e68-b6ce-453b-889f-fdb0a57c393a,finalizer,"{""max_output_tokens"": 384}",{},success,1780471730.9268901,unavailable,unavailable,hybrid,hybrid_20260603_152755_367539
generator,True,1780471314.7670813,1780471309.148404,370,1780471314.7670813,905,local-mas-model,review_loop,generator,generator,370,unavailable,unavailable,905,7184eae574470311d95e2863e90eb6639c00277729509f920ab4684503003352,"{""system_prompt_tokens"": 4, ""task_prompt_tokens"": 901, ""shared_context_tokens"": 901, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,8.555429,2.9367520000000003,5.618677,a1cf3e63-a87c-4dfc-ad0a-5d1a64feed9f,generator,"{""max_output_tokens"": 384}",{},success,1780471309.145396,unavailable,unavailable,retry_debug_pressure_meso,retry_debug_pressure_meso_20260603_152146_223035
verifier_r0,True,1780471320.30713,1780471314.7797527,367,1780471320.30713,378,local-mas-model,review_loop,verifier_r0,verifier,367,unavailable,unavailable,378,b79233c665689b5283b9c7080a2ae9f2341d5ee86d2a5186536238bbcef9006b,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 370, ""shared_context_tokens"": 370, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,14.086989,8.559612000000001,5.527377,d4e85876-1acb-4b22-8b53-6426158a3b28,verifier,"{""max_output_tokens"": 384}",{},success,1780471314.7789428,unavailable,unavailable,retry_debug_pressure_meso,retry_debug_pressure_meso_20260603_152146_223035
debugger_r0,True,1780471325.8391411,1780471320.311045,371,1780471325.8391411,375,local-mas-model,review_loop,debugger_r0,debugger,371,unavailable,unavailable,375,43f24ed22d9b8a0180f6f04f5b807252ff91c16fdc5ab500d9306a9e610887b1,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 367, ""shared_context_tokens"": 367, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,19.619692,14.091596000000001,5.528096,db8955da-e807-4e7c-acce-b794be70840b,debugger,"{""max_output_tokens"": 384}",{},success,1780471320.3102262,unavailable,unavailable,retry_debug_pressure_meso,retry_debug_pressure_meso_20260603_152146_223035
reviser_r1,True,1780471331.4359143,1780471325.844494,370,1780471331.4359143,752,local-mas-model,review_loop,reviser_r1,generator,370,unavailable,unavailable,752,d79d20ed32a31394d103ef5600197b94f7e00b5c9395a217bef4669d81e3c165,"{""system_prompt_tokens"": 7, ""task_prompt_tokens"": 745, ""shared_context_tokens"": 745, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,25.216057,19.624637,5.59142,2eb98e36-7d52-4790-94b9-ff0ec3703b74,generator,"{""max_output_tokens"": 384}",{},success,1780471325.8429952,unavailable,unavailable,retry_debug_pressure_meso,retry_debug_pressure_meso_20260603_152146_223035
verifier_r1,True,1780471336.977368,1780471331.4399452,366,1780471336.977368,378,local-mas-model,review_loop,verifier_r1,verifier,366,unavailable,unavailable,378,19535a9ec823b5bd5b8f5edf8febf422dabcfa069b4df0f30b0cb421242ebffd,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 370, ""shared_context_tokens"": 370, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,30.756545,25.219122,5.537423,7d2a1e3e-9974-435a-a1dc-4978f7933175,verifier,"{""max_output_tokens"": 384}",{},success,1780471331.4392953,unavailable,unavailable,retry_debug_pressure_meso,retry_debug_pressure_meso_20260603_152146_223035
debugger_r1,True,1780471342.5320098,1780471336.9804802,370,1780471342.5320098,374,local-mas-model,review_loop,debugger_r1,debugger,370,unavailable,unavailable,374,3e59aed60c8bbcdec02359cee87301c981479745cc636ade4a91b06b4e67456e,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 366, ""shared_context_tokens"": 366, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,36.312028,30.760498,5.55153,7757da0c-5402-4254-941b-df7ad244db37,debugger,"{""max_output_tokens"": 384}",{},success,1780471336.9797814,unavailable,unavailable,retry_debug_pressure_meso,retry_debug_pressure_meso_20260603_152146_223035
